user_id,date,app_name,category,screen_time_min,launches,interactions,is_productive,attention_intensity,fragmentation,time_bucket
1047,2025-07-03,Camera,Utilities,34.8,1,5,False,0.14367816091954025,0.02873563218390805,20+
1096,2025-07-04,Camera,Utilities,10.46,1,6,False,0.5736137667304014,0.09560229445506692,10-20
1050,2025-07-05,Microsoft Teams,Productivity,15.41,2,1,True,0.06489292667099286,0.12978585334198572,10-20
1069,2025-07-06,Gmail,Utilities,0.85,1,2,False,2.3529411764705883,1.1764705882352942,0-2
1034,2025-07-07,Instagram,Social,10.01,2,8,False,0.7992007992007992,0.1998001998001998,10-20
1038,2025-07-08,Netflix,Entertainment,7.01,1,3,False,0.42796005706134094,0.14265335235378032,5-10
1026,2025-07-09,Notion,Productivity,43.37,1,4,True,0.09222965183306434,0.023057412958266084,20+
1059,2025-07-10,Spotify,Entertainment,11.34,1,3,False,0.26455026455026454,0.08818342151675485,10-20
1005,2025-07-11,Twitch,Entertainment,60.42,1,3,False,0.04965243296921549,0.016550810989738495,20+
1083,2025-07-12,Twitch,Entertainment,11.13,1,7,False,0.6289308176100629,0.08984725965858041,10-20
1000,2025-07-13,Twitch,Entertainment,15.15,2,2,False,0.132013201320132,0.132013201320132,10-20
1033,2025-07-14,Google Maps,Utilities,20.02,1,8,False,0.3996003996003996,0.04995004995004995,20+
1088,2025-07-15,Netflix,Entertainment,14.6,0,4,False,0.273972602739726,0.0,10-20
1080,2025-07-16,Facebook,Social,58.51,0,4,False,0.06836438215689626,0.0,20+
1045,2025-07-17,Twitch,Entertainment,48.37,1,5,False,0.10336985734959686,0.020673971469919374,20+
1099,2025-07-18,Google Docs,Productivity,49.59,2,3,True,0.060496067755595885,0.04033071183706392,20+
1074,2025-07-19,Slack,Productivity,4.53,0,3,True,0.662251655629139,0.0,2-5
1000,2025-07-20,Chrome,Utilities,4.21,6,9,False,2.137767220902613,1.4251781472684086,2-5
1010,2025-07-21,Chrome,Utilities,5.52,0,8,False,1.4492753623188408,0.0,5-10
1053,2025-07-22,Facebook,Social,8.25,1,7,False,0.8484848484848485,0.12121212121212122,5-10
1020,2025-07-23,Instagram,Social,12.01,4,10,False,0.8326394671107411,0.33305578684429643,10-20
1030,2025-07-24,Facebook,Social,3.98,0,6,False,1.5075376884422111,0.0,2-5
1022,2025-07-25,Twitter,Social,15.45,2,2,False,0.12944983818770228,0.12944983818770228,10-20
1043,2025-07-26,YouTube,Entertainment,46.19,1,3,False,0.06494912318683699,0.02164970772894566,20+
1016,2025-07-27,Chrome,Utilities,4.92,0,4,False,0.8130081300813008,0.0,2-5
1015,2025-07-28,WhatsApp,Social,16.6,0,4,False,0.24096385542168672,0.0,10-20
1067,2025-07-29,Twitch,Entertainment,20.19,3,3,False,0.1485884101040119,0.1485884101040119,20+
1096,2025-07-30,YouTube,Entertainment,64.94,2,3,False,0.04619648906683092,0.030797659377887282,20+
1002,2025-07-31,Snapchat,Social,1.65,3,2,False,1.2121212121212122,1.8181818181818183,0-2
1012,2025-08-01,Google Docs,Productivity,0.29,2,2,True,6.8965517241379315,6.8965517241379315,0-2
1057,2025-08-02,Gmail,Utilities,29.66,3,3,False,0.10114632501685772,0.10114632501685772,20+
1039,2025-08-03,Snapchat,Social,0.09,3,10,False,111.11111111111111,33.333333333333336,0-2
1076,2025-08-04,Netflix,Entertainment,34.37,4,6,False,0.17457084666860637,0.11638056444573756,20+
1022,2025-08-05,Twitch,Entertainment,53.4,4,9,False,0.16853932584269662,0.0749063670411985,20+
1009,2025-08-06,Google Maps,Utilities,24.93,1,6,False,0.24067388688327318,0.04011231448054553,20+
1069,2025-08-07,YouTube,Entertainment,86.42,2,4,False,0.046285582041194165,0.023142791020597082,20+
1091,2025-01-20,Microsoft Teams,Productivity,51.7,0,6,True,0.11605415860735009,0.0,20+
1028,2025-01-21,Microsoft Teams,Productivity,144.1,1,7,True,0.048577376821651634,0.006939625260235948,20+
1083,2025-01-22,Microsoft Teams,Productivity,66.59,1,2,True,0.03003453972067878,0.01501726986033939,20+
1083,2025-01-23,YouTube,Entertainment,0.48,0,3,False,6.25,0.0,0-2
1034,2025-01-24,Notion,Productivity,40.35,0,4,True,0.09913258983890953,0.0,20+
1033,2025-01-25,Facebook,Social,44.29,1,6,False,0.13547076089410703,0.022578460149017838,20+
1007,2025-01-26,Google Maps,Utilities,10.63,1,10,False,0.940733772342427,0.09407337723424271,10-20
1063,2025-01-27,Camera,Utilities,29.16,1,4,False,0.13717421124828533,0.03429355281207133,20+
1065,2025-01-28,Twitter,Social,42.4,4,5,False,0.1179245283018868,0.09433962264150944,20+
1010,2025-01-29,Google Maps,Utilities,14.22,0,2,False,0.14064697609001406,0.0,10-20
1039,2025-01-30,Camera,Utilities,19.37,3,2,False,0.10325245224574083,0.15487867836861124,10-20
1001,2025-01-31,Spotify,Entertainment,11.47,2,6,False,0.5231037489102005,0.17436791630340018,10-20
1085,2025-02-01,YouTube,Entertainment,13.45,1,5,False,0.3717472118959108,0.07434944237918216,10-20
1047,2025-02-02,Gmail,Utilities,10.35,1,7,False,0.6763285024154589,0.0966183574879227,10-20
1041,2025-02-03,TikTok,Entertainment,18.88,2,5,False,0.2648305084745763,0.10593220338983052,10-20
1079,2025-02-04,Evernote,Productivity,7.66,1,8,True,1.0443864229765012,0.13054830287206265,5-10
1094,2025-02-05,Chrome,Utilities,14.52,0,6,False,0.4132231404958678,0.0,10-20
1042,2025-02-06,Evernote,Productivity,15.81,2,4,True,0.2530044275774826,0.1265022137887413,10-20
1060,2025-02-07,Netflix,Entertainment,5.53,2,5,False,0.9041591320072332,0.3616636528028933,5-10
1077,2025-02-08,Camera,Utilities,30.54,0,10,False,0.3274394237066143,0.0,20+
1009,2025-02-09,Facebook,Social,27.52,4,5,False,0.1816860465116279,0.14534883720930233,20+
1013,2025-02-10,Chrome,Utilities,31.26,3,1,False,0.03198976327575176,0.09596928982725528,20+
1015,2025-02-11,WhatsApp,Social,12.77,0,4,False,0.31323414252153486,0.0,10-20
1030,2025-02-12,Twitch,Entertainment,12.49,4,6,False,0.4803843074459568,0.32025620496397117,10-20
1066,2025-02-13,Twitch,Entertainment,52.35,3,6,False,0.1146131805157593,0.05730659025787965,20+
1086,2025-02-14,Snapchat,Social,33.23,2,4,False,0.12037315678603673,0.060186578393018365,20+
1031,2025-02-15,Slack,Productivity,58.99,1,4,True,0.06780810306831667,0.016952025767079167,20+
1002,2025-02-16,Evernote,Productivity,8.0,1,5,True,0.625,0.125,5-10
1002,2025-02-17,Instagram,Social,7.03,2,9,False,1.2802275960170697,0.28449502133712656,5-10
1061,2025-02-18,Facebook,Social,0.87,1,5,False,5.747126436781609,1.1494252873563218,0-2
1091,2025-02-19,Netflix,Entertainment,65.05,2,4,False,0.06149116064565719,0.030745580322828595,20+
1097,2025-02-20,Twitter,Social,38.53,1,2,False,0.051907604464053986,0.025953802232026993,20+
1016,2025-02-21,Chrome,Utilities,58.31,4,3,False,0.05144915108900703,0.06859886811867603,20+
1082,2025-02-22,Snapchat,Social,19.09,2,5,False,0.26191723415400736,0.10476689366160294,10-20
1080,2025-02-23,Notion,Productivity,212.87,1,6,True,0.02818621693991638,0.004697702823319397,20+
1046,2025-02-24,Slack,Productivity,3.22,3,8,True,2.484472049689441,0.9316770186335404,2-5
1096,2025-02-25,Twitter,Social,47.5,3,4,False,0.08421052631578947,0.06315789473684211,20+
1034,2025-02-26,Spotify,Entertainment,71.58,1,3,False,0.041911148365465216,0.013970382788488405,20+
1094,2025-02-27,Snapchat,Social,8.38,1,6,False,0.7159904534606205,0.11933174224343675,5-10
1057,2025-02-28,Facebook,Social,0.13,1,5,False,38.46153846153846,7.692307692307692,0-2
1034,2025-03-01,Gmail,Utilities,29.99,1,2,False,0.06668889629876626,0.03334444814938313,20+
1055,2025-03-02,Chrome,Utilities,17.33,1,3,False,0.17311021350259667,0.05770340450086556,10-20
1014,2025-03-03,Slack,Productivity,209.63,1,7,True,0.033392167151648146,0.004770309593092592,20+
1092,2025-03-04,Weather,Utilities,50.63,4,5,False,0.09875567845151095,0.07900454276120876,20+
1004,2025-03-05,Google Maps,Utilities,46.51,0,6,False,0.12900451515803055,0.0,20+
1060,2025-03-06,Spotify,Entertainment,57.98,2,8,False,0.1379786133149362,0.03449465332873405,20+
1053,2025-03-07,YouTube,Entertainment,22.03,0,8,False,0.3631411711302769,0.0,20+
1078,2025-03-08,Facebook,Social,18.72,2,2,False,0.10683760683760685,0.10683760683760685,10-20
1067,2025-03-09,Weather,Utilities,2.9,4,4,False,1.3793103448275863,1.3793103448275863,2-5
1068,2025-03-10,Chrome,Utilities,11.14,2,2,False,0.17953321364452424,0.17953321364452424,10-20
1022,2025-03-11,Google Docs,Productivity,15.04,4,4,True,0.26595744680851063,0.26595744680851063,10-20
1070,2025-03-12,Weather,Utilities,4.92,2,5,False,1.016260162601626,0.4065040650406504,2-5
1100,2025-03-13,Evernote,Productivity,4.32,1,4,True,0.9259259259259258,0.23148148148148145,2-5
1098,2025-03-14,Slack,Productivity,24.82,2,2,True,0.08058017727639001,0.08058017727639001,20+
1027,2025-03-15,Slack,Productivity,10.49,2,8,True,0.7626310772163966,0.19065776930409914,10-20
1094,2025-03-16,Twitch,Entertainment,22.05,0,4,False,0.18140589569160998,0.0,20+
1001,2025-03-17,WhatsApp,Social,11.09,1,6,False,0.5410279531109108,0.09017132551848513,10-20
1003,2025-03-18,YouTube,Entertainment,175.32,2,3,False,0.017111567419575632,0.011407711613050422,20+
1077,2025-03-19,Camera,Utilities,55.41,4,5,False,0.09023641941887746,0.07218913553510198,20+
1019,2025-03-20,Camera,Utilities,39.41,1,3,False,0.07612281146917027,0.025374270489723422,20+
1004,2025-03-21,Instagram,Social,17.73,1,6,False,0.338409475465313,0.05640157924421884,10-20
1029,2025-03-22,Camera,Utilities,28.04,0,3,False,0.10699001426533523,0.0,20+
1059,2025-03-23,Chrome,Utilities,45.6,0,2,False,0.043859649122807015,0.0,20+
1009,2025-03-24,Netflix,Entertainment,37.98,1,4,False,0.10531858873091102,0.026329647182727754,20+
1079,2025-03-25,Evernote,Productivity,45.95,4,5,True,0.1088139281828074,0.08705114254624591,20+
1021,2025-03-26,Notion,Productivity,1.74,0,2,True,1.1494252873563218,0.0,0-2
1057,2025-03-27,Chrome,Utilities,51.65,1,7,False,0.13552758954501454,0.01936108422071636,20+
1077,2025-03-28,Twitch,Entertainment,45.14,1,3,False,0.06645990252547629,0.022153300841825433,20+
1047,2025-03-29,Instagram,Social,5.82,1,3,False,0.5154639175257731,0.1718213058419244,5-10
1042,2025-03-30,Twitch,Entertainment,14.41,1,1,False,0.06939625260235947,0.06939625260235947,10-20
1039,2025-03-31,Gmail,Utilities,99.58,2,5,False,0.0502108857200241,0.02008435428800964,20+
1024,2025-04-01,Spotify,Entertainment,3.05,1,5,False,1.639344262295082,0.3278688524590164,2-5
1002,2025-04-02,YouTube,Entertainment,1.94,3,3,False,1.5463917525773196,1.5463917525773196,0-2
1003,2025-04-03,Notion,Productivity,44.08,4,8,True,0.18148820326678766,0.09074410163339383,20+
1096,2025-04-04,Twitter,Social,35.98,2,7,False,0.1945525291828794,0.05558643690939411,20+
1037,2025-04-05,Chrome,Utilities,26.59,4,9,False,0.33847311019180143,0.15043249341857842,20+
1011,2025-04-06,YouTube,Entertainment,44.24,2,1,False,0.022603978300180832,0.045207956600361664,20+
1031,2025-04-07,Google Maps,Utilities,126.7,5,4,False,0.03157063930544594,0.03946329913180742,20+
1019,2025-04-08,Gmail,Utilities,13.67,3,5,False,0.365764447695684,0.2194586686174104,10-20
1014,2025-04-09,Chrome,Utilities,3.06,1,5,False,1.6339869281045751,0.32679738562091504,2-5
1052,2025-04-10,Google Docs,Productivity,2.04,3,4,True,1.9607843137254901,1.4705882352941175,2-5
1012,2025-04-11,Slack,Productivity,19.07,2,3,True,0.15731515469323545,0.1048767697954903,10-20
1094,2025-04-12,TikTok,Entertainment,19.93,2,5,False,0.2508780732563974,0.10035122930255896,10-20
1070,2025-04-13,Gmail,Utilities,55.22,2,3,False,0.05432814197754437,0.036218761318362915,20+
1095,2025-04-14,Twitch,Entertainment,7.8,6,5,False,0.6410256410256411,0.7692307692307693,5-10
1088,2025-04-15,YouTube,Entertainment,19.4,1,4,False,0.2061855670103093,0.051546391752577324,10-20
1012,2025-04-16,WhatsApp,Social,1.27,3,9,False,7.086614173228346,2.3622047244094486,0-2
1086,2025-04-17,Twitter,Social,43.18,3,2,False,0.04631773969430292,0.06947660954145438,20+
1100,2025-04-18,Twitter,Social,10.29,2,3,False,0.2915451895043732,0.19436345966958213,10-20
1091,2025-04-19,Snapchat,Social,91.22,1,6,False,0.065775049331287,0.010962508221881167,20+
1005,2025-04-20,Snapchat,Social,13.86,0,6,False,0.4329004329004329,0.0,10-20
1084,2025-04-21,Snapchat,Social,31.26,0,5,False,0.1599488163787588,0.0,20+
1020,2025-04-22,Twitter,Social,74.08,0,8,False,0.1079913606911447,0.0,20+
1000,2025-04-23,Google Docs,Productivity,10.52,1,9,True,0.8555133079847909,0.09505703422053233,10-20
1001,2025-04-24,YouTube,Entertainment,16.55,1,4,False,0.2416918429003021,0.060422960725075525,10-20
1097,2025-04-25,Evernote,Productivity,44.6,3,3,True,0.06726457399103139,0.06726457399103139,20+
1031,2025-04-26,Twitch,Entertainment,11.29,1,8,False,0.70859167404783,0.08857395925597875,10-20
1006,2025-04-27,Gmail,Utilities,30.91,1,3,False,0.09705596894208994,0.03235198964736331,20+
1048,2025-04-28,Twitch,Entertainment,29.76,1,8,False,0.26881720430107525,0.033602150537634407,20+
1033,2025-04-29,Notion,Productivity,23.72,3,5,True,0.21079258010118046,0.12647554806070826,20+
1000,2025-04-30,Snapchat,Social,25.42,6,5,False,0.1966955153422502,0.23603461841070023,20+
1051,2025-05-01,YouTube,Entertainment,3.3,5,5,False,1.5151515151515151,1.5151515151515151,2-5
1076,2025-05-02,Camera,Utilities,45.77,4,6,False,0.13109023377758355,0.08739348918505571,20+
1064,2025-05-03,Twitch,Entertainment,64.76,2,8,False,0.12353304508956145,0.030883261272390362,20+
1023,2025-05-04,Spotify,Entertainment,10.93,1,10,False,0.9149130832570906,0.09149130832570906,10-20
1051,2025-05-05,Chrome,Utilities,21.32,4,6,False,0.28142589118198874,0.18761726078799248,20+
1057,2025-05-06,Weather,Utilities,40.46,4,6,False,0.14829461196243202,0.09886307464162135,20+
1024,2025-05-07,Chrome,Utilities,114.29,4,3,False,0.026249015661912678,0.0349986875492169,20+
1069,2025-05-08,Weather,Utilities,23.31,5,4,False,0.1716001716001716,0.2145002145002145,20+
1060,2025-05-09,Gmail,Utilities,9.35,2,7,False,0.7486631016042781,0.21390374331550802,5-10
1045,2025-05-10,Twitter,Social,7.1,4,6,False,0.8450704225352114,0.5633802816901409,5-10
1022,2025-05-11,Notion,Productivity,16.28,2,4,True,0.24570024570024568,0.12285012285012284,10-20
1076,2025-05-12,Snapchat,Social,58.64,2,5,False,0.08526603001364257,0.034106412005457026,20+
1041,2025-05-13,Netflix,Entertainment,27.84,0,4,False,0.14367816091954022,0.0,20+
1026,2025-05-14,Weather,Utilities,39.6,1,4,False,0.10101010101010101,0.025252525252525252,20+
1090,2025-05-15,Chrome,Utilities,20.57,1,5,False,0.24307243558580457,0.04861448711716091,20+
1010,2025-05-16,Notion,Productivity,18.58,1,10,True,0.5382131324004307,0.053821313240043064,10-20
1043,2025-05-17,Snapchat,Social,7.61,5,2,False,0.2628120893561104,0.657030223390276,5-10
1015,2025-05-18,Spotify,Entertainment,42.98,1,4,False,0.09306654257794324,0.02326663564448581,20+
1043,2025-05-19,Spotify,Entertainment,35.28,3,1,False,0.028344671201814057,0.08503401360544217,20+
1023,2025-05-20,Chrome,Utilities,27.01,1,3,False,0.11106997408367271,0.03702332469455757,20+
1058,2025-05-21,Twitter,Social,38.85,0,3,False,0.07722007722007722,0.0,20+
1094,2025-05-22,Snapchat,Social,24.61,3,9,False,0.3657049979683056,0.12190166598943519,20+
1097,2025-05-23,TikTok,Entertainment,61.58,3,8,False,0.12991230919129587,0.04871711594673595,20+
1010,2025-05-24,Camera,Utilities,91.26,3,6,False,0.06574621959237344,0.03287310979618672,20+
1072,2025-05-25,Instagram,Social,21.2,1,5,False,0.2358490566037736,0.04716981132075472,20+
1046,2025-05-26,Gmail,Utilities,19.24,2,3,False,0.15592515592515593,0.10395010395010396,10-20
1090,2025-05-27,Instagram,Social,32.64,1,3,False,0.09191176470588235,0.030637254901960783,20+
1037,2025-05-28,Gmail,Utilities,22.8,3,3,False,0.13157894736842105,0.13157894736842105,20+
1003,2025-05-29,Facebook,Social,4.72,4,5,False,1.0593220338983051,0.8474576271186441,2-5
1072,2025-05-30,Twitch,Entertainment,24.13,1,6,False,0.24865312888520516,0.04144218814753419,20+
1066,2025-05-31,Twitch,Entertainment,1.51,1,3,False,1.9867549668874172,0.6622516556291391,0-2
1056,2025-06-01,Snapchat,Social,3.83,4,8,False,2.0887728459530024,1.0443864229765012,2-5
1097,2025-06-02,Slack,Productivity,14.96,2,5,True,0.3342245989304813,0.1336898395721925,10-20
1053,2025-06-03,Slack,Productivity,0.41,0,5,True,12.195121951219512,0.0,0-2
1028,2025-06-04,Google Docs,Productivity,16.31,0,4,True,0.24524831391784183,0.0,10-20
1030,2025-06-05,Microsoft Teams,Productivity,2.8,4,1,True,0.35714285714285715,1.4285714285714286,2-5
1031,2025-06-06,WhatsApp,Social,7.37,4,5,False,0.6784260515603799,0.5427408412483039,5-10
1024,2025-06-07,WhatsApp,Social,2.35,5,9,False,3.829787234042553,2.127659574468085,2-5
1061,2025-06-08,Spotify,Entertainment,14.88,2,3,False,0.20161290322580644,0.13440860215053763,10-20
1002,2025-06-09,Microsoft Teams,Productivity,115.65,3,7,True,0.06052745352356247,0.025940337224383915,20+
1033,2025-06-10,Google Docs,Productivity,15.13,3,5,True,0.33046926635822865,0.1982815598149372,10-20
1016,2025-06-11,TikTok,Entertainment,11.71,2,7,False,0.5977796754910333,0.1707941929974381,10-20
1060,2025-06-12,Netflix,Entertainment,4.77,1,3,False,0.628930817610063,0.20964360587002098,2-5
1016,2025-06-13,Microsoft Teams,Productivity,22.6,1,5,True,0.22123893805309733,0.04424778761061947,20+
1035,2025-06-14,Snapchat,Social,11.2,2,6,False,0.5357142857142857,0.17857142857142858,10-20
1012,2025-06-15,Gmail,Utilities,3.94,1,6,False,1.5228426395939088,0.25380710659898476,2-5
1029,2025-06-16,Notion,Productivity,22.47,1,7,True,0.31152647975077885,0.044503782821539835,20+
1054,2025-06-17,Twitter,Social,0.26,5,4,False,15.384615384615383,19.23076923076923,0-2
1079,2025-06-18,Camera,Utilities,38.96,0,4,False,0.1026694045174538,0.0,20+
1004,2025-06-19,Evernote,Productivity,1.24,1,1,True,0.8064516129032259,0.8064516129032259,0-2
1072,2025-06-20,TikTok,Entertainment,61.2,1,8,False,0.13071895424836602,0.016339869281045753,20+
1062,2025-06-21,Weather,Utilities,1.62,5,3,False,1.8518518518518516,3.0864197530864197,0-2
1067,2025-06-22,Google Docs,Productivity,27.22,6,6,True,0.2204261572373255,0.2204261572373255,20+
1065,2025-06-23,Google Docs,Productivity,55.7,2,3,True,0.05385996409335727,0.03590664272890485,20+
1089,2025-06-24,Chrome,Utilities,9.06,5,8,False,0.8830022075055187,0.5518763796909492,5-10
1026,2025-06-25,WhatsApp,Social,80.92,3,6,False,0.07414730598121601,0.037073652990608004,20+
1011,2025-06-26,WhatsApp,Social,9.18,2,6,False,0.6535947712418301,0.2178649237472767,5-10
1018,2025-06-27,Gmail,Utilities,36.76,2,2,False,0.0544069640914037,0.0544069640914037,20+
1086,2025-06-28,Gmail,Utilities,6.87,1,4,False,0.5822416302765647,0.14556040756914118,5-10
1086,2025-06-29,Evernote,Productivity,5.1,2,7,True,1.3725490196078431,0.3921568627450981,5-10
1028,2025-06-30,Weather,Utilities,48.27,2,6,False,0.1243008079552517,0.04143360265175057,20+
1083,2025-07-01,Weather,Utilities,10.87,2,7,False,0.6439742410303588,0.18399264029438825,10-20
1033,2025-07-02,Slack,Productivity,23.73,2,10,True,0.42140750105351876,0.08428150021070376,20+
1014,2025-07-03,Microsoft Teams,Productivity,2.79,2,6,True,2.150537634408602,0.7168458781362007,2-5
1049,2025-07-04,Instagram,Social,7.42,0,4,False,0.5390835579514824,0.0,5-10
1083,2025-07-05,Spotify,Entertainment,45.19,1,5,False,0.11064394777605666,0.02212878955521133,20+
1073,2025-07-06,Facebook,Social,51.83,2,5,False,0.09646922631680495,0.03858769052672198,20+
1031,2025-07-07,Instagram,Social,0.34,2,7,False,20.588235294117645,5.88235294117647,0-2
1058,2025-07-08,Camera,Utilities,62.32,4,7,False,0.1123234916559692,0.06418485237483953,20+
1050,2025-07-09,Gmail,Utilities,26.22,1,8,False,0.30511060259344014,0.03813882532418002,20+
1023,2025-07-10,Netflix,Entertainment,2.3,1,11,False,4.782608695652175,0.4347826086956522,2-5
1075,2025-07-11,Facebook,Social,4.23,2,4,False,0.9456264775413711,0.47281323877068554,2-5
1031,2025-07-12,Twitch,Entertainment,36.17,3,7,False,0.19353055017970694,0.08294166436273154,20+
1003,2025-07-13,Instagram,Social,25.3,2,7,False,0.2766798418972332,0.07905138339920949,20+
1032,2025-07-14,Microsoft Teams,Productivity,19.14,1,5,True,0.2612330198537095,0.0522466039707419,10-20
1013,2025-07-15,Google Docs,Productivity,21.77,1,1,True,0.04593477262287552,0.04593477262287552,20+
1082,2025-07-16,Notion,Productivity,30.8,5,5,True,0.16233766233766234,0.16233766233766234,20+
1067,2025-07-17,Netflix,Entertainment,12.88,3,4,False,0.3105590062111801,0.2329192546583851,10-20
1086,2025-07-18,Camera,Utilities,3.06,4,8,False,2.6143790849673203,1.3071895424836601,2-5
1053,2025-07-19,Instagram,Social,74.35,1,2,False,0.026899798251513115,0.013449899125756557,20+
1041,2025-07-20,Weather,Utilities,1.04,2,2,False,1.923076923076923,1.923076923076923,0-2
1093,2025-07-21,Microsoft Teams,Productivity,12.68,1,1,True,0.07886435331230283,0.07886435331230283,10-20
1099,2025-07-22,Google Docs,Productivity,42.55,3,5,True,0.11750881316098709,0.07050528789659224,20+
1033,2025-07-23,Facebook,Social,36.11,2,3,False,0.08307947936859596,0.055386319579063974,20+
1089,2025-07-24,YouTube,Entertainment,43.21,2,4,False,0.09257116408238833,0.046285582041194165,20+
1064,2025-07-25,Twitter,Social,15.6,4,3,False,0.19230769230769232,0.25641025641025644,10-20
1096,2025-07-26,Chrome,Utilities,14.67,2,6,False,0.40899795501022496,0.136332651670075,10-20
1048,2025-07-27,Evernote,Productivity,37.08,3,5,True,0.1348435814455232,0.08090614886731393,20+
1075,2025-07-28,Twitter,Social,14.61,2,4,False,0.2737850787132101,0.13689253935660506,10-20
1017,2025-07-29,Weather,Utilities,73.35,2,3,False,0.0408997955010225,0.027266530334015,20+
1071,2025-07-30,Twitter,Social,4.87,3,5,False,1.0266940451745379,0.6160164271047228,2-5
1085,2025-07-31,Chrome,Utilities,48.78,4,5,False,0.1025010250102501,0.08200082000820008,20+
1016,2025-08-01,Notion,Productivity,182.79,0,6,True,0.03282455276546857,0.0,20+
1037,2025-08-02,TikTok,Entertainment,28.14,2,2,False,0.0710732054015636,0.0710732054015636,20+
1056,2025-08-03,Facebook,Social,12.55,3,2,False,0.1593625498007968,0.2390438247011952,10-20
1023,2025-08-04,Evernote,Productivity,59.19,1,6,True,0.10136847440446022,0.0168947457340767,20+
1075,2025-08-05,Google Docs,Productivity,56.95,2,1,True,0.01755926251097454,0.03511852502194908,20+
1064,2025-08-06,Microsoft Teams,Productivity,15.12,1,5,True,0.3306878306878307,0.06613756613756615,10-20
1048,2025-08-07,Netflix,Entertainment,52.76,1,4,False,0.0758150113722517,0.018953752843062926,20+
1053,2025-01-20,Evernote,Productivity,0.7,2,3,True,4.285714285714286,2.857142857142857,0-2
1006,2025-01-21,Microsoft Teams,Productivity,22.4,0,3,True,0.13392857142857142,0.0,20+
1011,2025-01-22,Netflix,Entertainment,47.85,3,3,False,0.06269592476489028,0.06269592476489028,20+
1039,2025-01-23,TikTok,Entertainment,48.36,0,4,False,0.0827129859387924,0.0,20+
1009,2025-01-24,Slack,Productivity,2.5,0,6,True,2.4,0.0,2-5
1064,2025-01-25,Google Maps,Utilities,101.2,0,5,False,0.04940711462450593,0.0,20+
1044,2025-01-26,Google Maps,Utilities,76.96,2,5,False,0.06496881496881497,0.02598752598752599,20+
1084,2025-01-27,Notion,Productivity,0.19,1,2,True,10.526315789473685,5.2631578947368425,0-2
1076,2025-01-28,Facebook,Social,59.22,2,6,False,0.10131712259371833,0.033772374197906116,20+
1081,2025-01-29,Twitch,Entertainment,10.32,4,7,False,0.6782945736434108,0.38759689922480617,10-20
1007,2025-01-30,Spotify,Entertainment,140.73,1,3,False,0.02131741632914091,0.0071058054430469695,20+
1021,2025-01-31,Twitter,Social,9.0,2,2,False,0.2222222222222222,0.2222222222222222,5-10
1008,2025-02-01,Evernote,Productivity,20.47,3,6,True,0.29311187103077674,0.14655593551538837,20+
1043,2025-02-02,Netflix,Entertainment,0.42,0,6,False,14.285714285714286,0.0,0-2
1012,2025-02-03,Slack,Productivity,1.45,5,6,True,4.137931034482759,3.4482758620689657,0-2
1021,2025-02-04,Camera,Utilities,112.81,1,3,False,0.026593387111071714,0.008864462370357238,20+
1046,2025-02-05,Microsoft Teams,Productivity,32.26,4,5,True,0.15499070055796654,0.12399256044637323,20+
1066,2025-02-06,Google Docs,Productivity,10.72,0,7,True,0.6529850746268656,0.0,10-20
1019,2025-02-07,Microsoft Teams,Productivity,13.06,3,3,True,0.22970903522205205,0.22970903522205205,10-20
1067,2025-02-08,TikTok,Entertainment,9.7,2,5,False,0.5154639175257733,0.2061855670103093,5-10
1097,2025-02-09,Instagram,Social,35.8,0,9,False,0.25139664804469275,0.0,20+
1010,2025-02-10,Spotify,Entertainment,4.0,4,5,False,1.25,1.0,2-5
1003,2025-02-11,Twitch,Entertainment,1.04,1,7,False,6.730769230769231,0.9615384615384615,0-2
1085,2025-02-12,Netflix,Entertainment,39.64,3,9,False,0.22704339051463168,0.07568113017154389,20+
1094,2025-02-13,Spotify,Entertainment,73.26,1,3,False,0.04095004095004095,0.01365001365001365,20+
1085,2025-02-14,Slack,Productivity,30.72,5,4,True,0.13020833333333334,0.16276041666666669,20+
1060,2025-02-15,TikTok,Entertainment,10.47,2,9,False,0.8595988538681948,0.19102196752626552,10-20
1098,2025-02-16,Slack,Productivity,47.17,0,5,True,0.10599957600169599,0.0,20+
1014,2025-02-17,Twitch,Entertainment,54.6,4,1,False,0.018315018315018316,0.07326007326007326,20+
1035,2025-02-18,Twitter,Social,0.89,2,5,False,5.617977528089887,2.247191011235955,0-2
1081,2025-02-19,TikTok,Entertainment,2.9,2,6,False,2.0689655172413794,0.6896551724137931,2-5
1019,2025-02-20,Microsoft Teams,Productivity,3.7,1,11,True,2.972972972972973,0.27027027027027023,2-5
1057,2025-02-21,Evernote,Productivity,89.75,2,3,True,0.033426183844011144,0.022284122562674095,20+
1093,2025-02-22,TikTok,Entertainment,27.01,2,5,False,0.18511662347278784,0.07404664938911514,20+
1004,2025-02-23,Instagram,Social,25.05,3,3,False,0.11976047904191617,0.11976047904191617,20+
1073,2025-02-24,Facebook,Social,0.51,4,8,False,15.686274509803921,7.8431372549019605,0-2
1018,2025-02-25,Slack,Productivity,15.16,4,2,True,0.13192612137203166,0.2638522427440633,10-20
1006,2025-02-26,YouTube,Entertainment,3.7,1,6,False,1.6216216216216215,0.27027027027027023,2-5
1085,2025-02-27,Notion,Productivity,48.61,4,4,True,0.0822875951450319,0.0822875951450319,20+
1010,2025-02-28,Spotify,Entertainment,5.39,2,7,False,1.2987012987012987,0.3710575139146568,5-10
