user_id,date,app_name,category,screen_time_min,launches,interactions,is_productive
1015,2/11/2025,WhatsApp,Social,24.92,1,7,FALSE
1084,2/12/2025,YouTube,Entertainment,43.53,2,3,FALSE
1040,2/13/2025,Snapchat,Social,142.66,3,4,FALSE
1083,2/14/2025,Microsoft Teams,Productivity,95.2,1,6,TRUE
1073,2/15/2025,Twitch,Entertainment,48.71,1,7,FALSE
1053,2/16/2025,Camera,Utilities,1.08,0,7,FALSE
1066,2/17/2025,Chrome,Utilities,5.01,4,4,FALSE
1082,2/18/2025,Evernote,Productivity,12.65,4,5,TRUE
1006,2/19/2025,Evernote,Productivity,6.01,0,3,TRUE
1004,2/20/2025,Weather,Utilities,5.45,3,10,FALSE
1077,2/21/2025,YouTube,Entertainment,16.76,5,5,FALSE
1093,2/22/2025,WhatsApp,Social,95.03,3,3,FALSE
1083,2/23/2025,WhatsApp,Social,24.16,0,2,FALSE
1038,2/24/2025,Camera,Utilities,8.75,2,6,FALSE
1066,2/25/2025,Twitch,Entertainment,13.16,1,2,FALSE
1030,2/26/2025,Spotify,Entertainment,38.47,2,4,FALSE
1064,2/27/2025,Spotify,Entertainment,6.27,4,4,FALSE
1089,2/28/2025,Microsoft Teams,Productivity,17.71,5,2,TRUE
1021,3/1/2025,Camera,Utilities,2.45,2,5,FALSE
1056,3/2/2025,Notion,Productivity,54.48,1,5,TRUE
1007,3/3/2025,Twitch,Entertainment,56.26,4,3,FALSE
1066,3/4/2025,Netflix,Entertainment,17.37,2,7,FALSE
1080,3/5/2025,TikTok,Entertainment,27.93,3,3,FALSE
1064,3/6/2025,Notion,Productivity,15.56,3,6,TRUE
1092,3/7/2025,Instagram,Social,4.36,4,7,FALSE
1045,3/8/2025,Snapchat,Social,9.66,1,2,FALSE
1025,3/9/2025,Notion,Productivity,50.6,2,8,TRUE
1093,3/10/2025,Facebook,Social,26.4,2,2,FALSE
1094,3/11/2025,WhatsApp,Social,11.63,0,4,FALSE
1028,3/12/2025,Notion,Productivity,4.88,1,7,TRUE
1082,3/13/2025,Google Maps,Utilities,22.22,5,5,FALSE
1003,3/14/2025,Google Maps,Utilities,75.98,3,7,FALSE
1037,3/15/2025,YouTube,Entertainment,4.27,2,2,FALSE
1006,3/16/2025,Twitch,Entertainment,4.66,2,2,FALSE
1061,3/17/2025,Netflix,Entertainment,39.33,2,7,FALSE
1070,3/18/2025,Evernote,Productivity,34.01,1,6,TRUE
1006,3/19/2025,Weather,Utilities,15.37,3,4,FALSE
1035,3/20/2025,Facebook,Social,48.28,4,6,FALSE
1077,3/21/2025,Facebook,Social,25.72,5,3,FALSE
1068,3/22/2025,Evernote,Productivity,5.77,2,3,TRUE
1092,3/23/2025,WhatsApp,Social,7.23,0,4,FALSE
1011,3/24/2025,Facebook,Social,21.11,4,8,FALSE
1039,3/25/2025,Google Maps,Utilities,6.58,5,4,FALSE
1062,3/26/2025,Gmail,Utilities,37.61,1,5,FALSE
1049,3/27/2025,Spotify,Entertainment,29.17,2,6,FALSE
1093,3/28/2025,Facebook,Social,31.42,5,3,FALSE
1078,3/29/2025,Snapchat,Social,8.08,2,1,FALSE
1022,3/30/2025,Twitter,Social,10.66,1,4,FALSE
1060,3/31/2025,YouTube,Entertainment,80.49,1,4,FALSE
1051,4/1/2025,Snapchat,Social,25.18,2,6,FALSE
1054,4/2/2025,Facebook,Social,17.79,1,6,FALSE
1036,4/3/2025,Weather,Utilities,78.64,4,6,FALSE
1012,4/4/2025,Chrome,Utilities,1.36,1,5,FALSE
1049,4/5/2025,Spotify,Entertainment,17.61,3,5,FALSE
1044,4/6/2025,Spotify,Entertainment,11.81,2,4,FALSE
1055,4/7/2025,Camera,Utilities,0.04,3,4,FALSE
1074,4/8/2025,Facebook,Social,46.7,3,3,FALSE
1032,4/9/2025,Notion,Productivity,6.6,2,5,TRUE
1042,4/10/2025,Twitter,Social,51.78,1,4,FALSE
1075,4/11/2025,Slack,Productivity,30.97,3,4,TRUE
1084,4/12/2025,Google Docs,Productivity,5.73,1,4,TRUE
1023,4/13/2025,Instagram,Social,14.96,0,3,FALSE
1056,4/14/2025,Notion,Productivity,23.55,2,2,TRUE
1046,4/15/2025,Slack,Productivity,79.75,3,3,TRUE
1085,4/16/2025,Microsoft Teams,Productivity,34.16,2,5,TRUE
1049,4/17/2025,Microsoft Teams,Productivity,11.48,5,5,TRUE
1089,4/18/2025,Netflix,Entertainment,14.09,4,2,FALSE
1086,4/19/2025,Instagram,Social,41.29,5,6,FALSE
1096,4/20/2025,Twitter,Social,86.34,5,5,FALSE
1073,4/21/2025,Facebook,Social,18.54,1,2,FALSE
1060,4/22/2025,WhatsApp,Social,136.67,3,6,FALSE
1086,4/23/2025,Google Maps,Utilities,23.38,0,2,FALSE
1045,4/24/2025,Chrome,Utilities,21.12,0,4,FALSE
1023,4/25/2025,Chrome,Utilities,14.79,0,6,FALSE
1036,4/26/2025,YouTube,Entertainment,10.04,0,0,FALSE
1034,4/27/2025,WhatsApp,Social,19.08,3,5,FALSE
1056,4/28/2025,Facebook,Social,29.71,3,10,FALSE
1050,4/29/2025,Snapchat,Social,46.68,0,6,FALSE
1021,4/30/2025,Facebook,Social,62.49,1,4,FALSE
1048,5/1/2025,Snapchat,Social,44.88,2,6,FALSE
1020,5/2/2025,Camera,Utilities,9.82,2,1,FALSE
1067,5/3/2025,Netflix,Entertainment,44.47,2,3,FALSE
1100,5/4/2025,Google Docs,Productivity,10.41,2,5,TRUE
1050,5/5/2025,WhatsApp,Social,3.36,2,7,FALSE
1012,5/6/2025,Evernote,Productivity,0.75,1,4,TRUE
1041,5/7/2025,Slack,Productivity,48.91,2,4,TRUE
1078,5/8/2025,Chrome,Utilities,4.52,2,9,FALSE
1096,5/9/2025,WhatsApp,Social,4.24,2,0,FALSE
1040,5/10/2025,Twitch,Entertainment,27.28,1,6,FALSE
1048,5/11/2025,Evernote,Productivity,21.37,2,3,TRUE
1035,5/12/2025,Facebook,Social,49.03,1,6,FALSE
1032,5/13/2025,Microsoft Teams,Productivity,9.5,1,4,TRUE
1036,5/14/2025,Twitch,Entertainment,20.18,4,4,FALSE
1013,5/15/2025,Weather,Utilities,9.7,1,4,FALSE
1080,5/16/2025,Slack,Productivity,8.36,2,3,TRUE
1085,5/17/2025,Instagram,Social,173.86,0,7,FALSE
1083,5/18/2025,Spotify,Entertainment,2.48,2,6,FALSE
1041,5/19/2025,TikTok,Entertainment,4.31,3,6,FALSE
1006,5/20/2025,Twitter,Social,9.19,3,4,FALSE
1069,5/21/2025,Twitter,Social,12.96,1,7,FALSE
1045,5/22/2025,Microsoft Teams,Productivity,7.48,4,3,TRUE
1073,5/23/2025,TikTok,Entertainment,20.21,0,9,FALSE
1012,5/24/2025,Facebook,Social,18.99,2,3,FALSE
1068,5/25/2025,Chrome,Utilities,12.66,2,6,FALSE
1054,5/26/2025,Facebook,Social,51.29,5,2,FALSE
1078,5/27/2025,Google Maps,Utilities,75.7,4,5,FALSE
1099,5/28/2025,Slack,Productivity,1.29,2,1,TRUE
1015,5/29/2025,Google Docs,Productivity,2.96,0,4,TRUE
1086,5/30/2025,Snapchat,Social,36.4,1,6,FALSE
1074,5/31/2025,Gmail,Utilities,3.08,1,5,FALSE
1080,6/1/2025,YouTube,Entertainment,138.13,3,5,FALSE
1085,6/2/2025,Facebook,Social,1.87,1,5,FALSE
1091,6/3/2025,Snapchat,Social,3.55,1,5,FALSE
1048,6/4/2025,Instagram,Social,17.74,2,7,FALSE
1045,6/5/2025,Chrome,Utilities,66.26,0,7,FALSE
1065,6/6/2025,Microsoft Teams,Productivity,8.77,3,3,TRUE
1027,6/7/2025,Evernote,Productivity,13.42,4,3,TRUE
1063,6/8/2025,Gmail,Utilities,45.46,3,9,FALSE
1052,6/9/2025,Twitch,Entertainment,72.76,3,7,FALSE
1038,6/10/2025,Camera,Utilities,15.02,5,3,FALSE
1078,6/11/2025,YouTube,Entertainment,3.78,2,4,FALSE
1031,6/12/2025,Gmail,Utilities,59.44,4,4,FALSE
1062,6/13/2025,Chrome,Utilities,98.87,2,6,FALSE
1016,6/14/2025,Twitter,Social,40.84,1,4,FALSE
1069,6/15/2025,Instagram,Social,12.98,4,3,FALSE
1039,6/16/2025,Snapchat,Social,6.19,2,2,FALSE
1056,6/17/2025,Slack,Productivity,10.22,0,7,TRUE
1013,6/18/2025,WhatsApp,Social,21.29,1,5,FALSE
1025,6/19/2025,Google Docs,Productivity,28.87,4,5,TRUE
1011,6/20/2025,Evernote,Productivity,56.94,0,7,TRUE
1013,6/21/2025,Instagram,Social,32.52,2,5,FALSE
1084,6/22/2025,Gmail,Utilities,11.91,3,2,FALSE
1092,6/23/2025,Google Maps,Utilities,7.77,3,8,FALSE
1067,6/24/2025,Instagram,Social,4.94,1,7,FALSE
1043,6/25/2025,Chrome,Utilities,9.68,6,6,FALSE
1073,6/26/2025,Gmail,Utilities,15.97,1,5,FALSE
1087,6/27/2025,Evernote,Productivity,96.67,3,4,TRUE
1078,6/28/2025,Facebook,Social,15.89,2,6,FALSE
1043,6/29/2025,Google Docs,Productivity,13.11,3,8,TRUE
1065,6/30/2025,Chrome,Utilities,6.32,0,4,FALSE
1006,7/1/2025,Instagram,Social,24.41,1,5,FALSE
1005,7/2/2025,Google Docs,Productivity,28.13,2,2,TRUE
1047,7/3/2025,Camera,Utilities,34.8,1,5,FALSE
1096,7/4/2025,Camera,Utilities,10.46,1,6,FALSE
1050,7/5/2025,Microsoft Teams,Productivity,15.41,2,1,TRUE
1069,7/6/2025,Gmail,Utilities,0.85,1,2,FALSE
1034,7/7/2025,Instagram,Social,10.01,2,8,FALSE
1038,7/8/2025,Netflix,Entertainment,7.01,1,3,FALSE
1026,7/9/2025,Notion,Productivity,43.37,1,4,TRUE
1059,7/10/2025,Spotify,Entertainment,11.34,1,3,FALSE
1005,7/11/2025,Twitch,Entertainment,60.42,1,3,FALSE
1083,7/12/2025,Twitch,Entertainment,11.13,1,7,FALSE
1000,7/13/2025,Twitch,Entertainment,15.15,2,2,FALSE
1033,7/14/2025,Google Maps,Utilities,20.02,1,8,FALSE
1088,7/15/2025,Netflix,Entertainment,14.6,0,4,FALSE
1080,7/16/2025,Facebook,Social,58.51,0,4,FALSE
1045,7/17/2025,Twitch,Entertainment,48.37,1,5,FALSE
1099,7/18/2025,Google Docs,Productivity,49.59,2,3,TRUE
1074,7/19/2025,Slack,Productivity,4.53,0,3,TRUE
1000,7/20/2025,Chrome,Utilities,4.21,6,9,FALSE
1010,7/21/2025,Chrome,Utilities,5.52,0,8,FALSE
1053,7/22/2025,Facebook,Social,8.25,1,7,FALSE
1020,7/23/2025,Instagram,Social,12.01,4,10,FALSE
1030,7/24/2025,Facebook,Social,3.98,0,6,FALSE
1022,7/25/2025,Twitter,Social,15.45,2,2,FALSE
1043,7/26/2025,YouTube,Entertainment,46.19,1,3,FALSE
1016,7/27/2025,Chrome,Utilities,4.92,0,4,FALSE
1015,7/28/2025,WhatsApp,Social,16.6,0,4,FALSE
1067,7/29/2025,Twitch,Entertainment,20.19,3,3,FALSE
1096,7/30/2025,YouTube,Entertainment,64.94,2,3,FALSE
1002,7/31/2025,Snapchat,Social,1.65,3,2,FALSE
1012,8/1/2025,Google Docs,Productivity,0.29,2,2,TRUE
1057,8/2/2025,Gmail,Utilities,29.66,3,3,FALSE
1039,8/3/2025,Snapchat,Social,0.09,3,10,FALSE
1076,8/4/2025,Netflix,Entertainment,34.37,4,6,FALSE
1022,8/5/2025,Twitch,Entertainment,53.4,4,9,FALSE
1009,8/6/2025,Google Maps,Utilities,24.93,1,6,FALSE
1069,8/7/2025,YouTube,Entertainment,86.42,2,4,FALSE
1091,1/20/2025,Microsoft Teams,Productivity,51.7,0,6,TRUE
1028,1/21/2025,Microsoft Teams,Productivity,144.1,1,7,TRUE
1083,1/22/2025,Microsoft Teams,Productivity,66.59,1,2,TRUE
1083,1/23/2025,YouTube,Entertainment,0.48,0,3,FALSE
1034,1/24/2025,Notion,Productivity,40.35,0,4,TRUE
1033,1/25/2025,Facebook,Social,44.29,1,6,FALSE
1007,1/26/2025,Google Maps,Utilities,10.63,1,10,FALSE
1063,1/27/2025,Camera,Utilities,29.16,1,4,FALSE
1065,1/28/2025,Twitter,Social,42.4,4,5,FALSE
1010,1/29/2025,Google Maps,Utilities,14.22,0,2,FALSE
1039,1/30/2025,Camera,Utilities,19.37,3,2,FALSE
1001,1/31/2025,Spotify,Entertainment,11.47,2,6,FALSE
1085,2/1/2025,YouTube,Entertainment,13.45,1,5,FALSE
1047,2/2/2025,Gmail,Utilities,10.35,1,7,FALSE
1041,2/3/2025,TikTok,Entertainment,18.88,2,5,FALSE
1079,2/4/2025,Evernote,Productivity,7.66,1,8,TRUE
1094,2/5/2025,Chrome,Utilities,14.52,0,6,FALSE
1042,2/6/2025,Evernote,Productivity,15.81,2,4,TRUE
1060,2/7/2025,Netflix,Entertainment,5.53,2,5,FALSE
1077,2/8/2025,Camera,Utilities,30.54,0,10,FALSE
1009,2/9/2025,Facebook,Social,27.52,4,5,FALSE
1013,2/10/2025,Chrome,Utilities,31.26,3,1,FALSE
1015,2/11/2025,WhatsApp,Social,12.77,0,4,FALSE
1030,2/12/2025,Twitch,Entertainment,12.49,4,6,FALSE
1066,2/13/2025,Twitch,Entertainment,52.35,3,6,FALSE
1086,2/14/2025,Snapchat,Social,33.23,2,4,FALSE
1031,2/15/2025,Slack,Productivity,58.99,1,4,TRUE
1002,2/16/2025,Evernote,Productivity,8,1,5,TRUE
1002,2/17/2025,Instagram,Social,7.03,2,9,FALSE
1061,2/18/2025,Facebook,Social,0.87,1,5,FALSE
1091,2/19/2025,Netflix,Entertainment,65.05,2,4,FALSE
1097,2/20/2025,Twitter,Social,38.53,1,2,FALSE
1016,2/21/2025,Chrome,Utilities,58.31,4,3,FALSE
1082,2/22/2025,Snapchat,Social,19.09,2,5,FALSE
1080,2/23/2025,Notion,Productivity,212.87,1,6,TRUE
1046,2/24/2025,Slack,Productivity,3.22,3,8,TRUE
1096,2/25/2025,Twitter,Social,47.5,3,4,FALSE
1034,2/26/2025,Spotify,Entertainment,71.58,1,3,FALSE
1094,2/27/2025,Snapchat,Social,8.38,1,6,FALSE
1057,2/28/2025,Facebook,Social,0.13,1,5,FALSE
1034,3/1/2025,Gmail,Utilities,29.99,1,2,FALSE
1055,3/2/2025,Chrome,Utilities,17.33,1,3,FALSE
1014,3/3/2025,Slack,Productivity,209.63,1,7,TRUE
1092,3/4/2025,Weather,Utilities,50.63,4,5,FALSE
1004,3/5/2025,Google Maps,Utilities,46.51,0,6,FALSE
1060,3/6/2025,Spotify,Entertainment,57.98,2,8,FALSE
1053,3/7/2025,YouTube,Entertainment,22.03,0,8,FALSE
1078,3/8/2025,Facebook,Social,18.72,2,2,FALSE
1067,3/9/2025,Weather,Utilities,2.9,4,4,FALSE
1068,3/10/2025,Chrome,Utilities,11.14,2,2,FALSE
1022,3/11/2025,Google Docs,Productivity,15.04,4,4,TRUE
1070,3/12/2025,Weather,Utilities,4.92,2,5,FALSE
1100,3/13/2025,Evernote,Productivity,4.32,1,4,TRUE
1098,3/14/2025,Slack,Productivity,24.82,2,2,TRUE
1027,3/15/2025,Slack,Productivity,10.49,2,8,TRUE
1094,3/16/2025,Twitch,Entertainment,22.05,0,4,FALSE
1001,3/17/2025,WhatsApp,Social,11.09,1,6,FALSE
1003,3/18/2025,YouTube,Entertainment,175.32,2,3,FALSE
1077,3/19/2025,Camera,Utilities,55.41,4,5,FALSE
1019,3/20/2025,Camera,Utilities,39.41,1,3,FALSE
1004,3/21/2025,Instagram,Social,17.73,1,6,FALSE
1029,3/22/2025,Camera,Utilities,28.04,0,3,FALSE
1059,3/23/2025,Chrome,Utilities,45.6,0,2,FALSE
1009,3/24/2025,Netflix,Entertainment,37.98,1,4,FALSE
1079,3/25/2025,Evernote,Productivity,45.95,4,5,TRUE
1021,3/26/2025,Notion,Productivity,1.74,0,2,TRUE
1057,3/27/2025,Chrome,Utilities,51.65,1,7,FALSE
1077,3/28/2025,Twitch,Entertainment,45.14,1,3,FALSE
1047,3/29/2025,Instagram,Social,5.82,1,3,FALSE
1042,3/30/2025,Twitch,Entertainment,14.41,1,1,FALSE
1039,3/31/2025,Gmail,Utilities,99.58,2,5,FALSE
1024,4/1/2025,Spotify,Entertainment,3.05,1,5,FALSE
1002,4/2/2025,YouTube,Entertainment,1.94,3,3,FALSE
1003,4/3/2025,Notion,Productivity,44.08,4,8,TRUE
1096,4/4/2025,Twitter,Social,35.98,2,7,FALSE
1037,4/5/2025,Chrome,Utilities,26.59,4,9,FALSE
1011,4/6/2025,YouTube,Entertainment,44.24,2,1,FALSE
1031,4/7/2025,Google Maps,Utilities,126.7,5,4,FALSE
1019,4/8/2025,Gmail,Utilities,13.67,3,5,FALSE
1014,4/9/2025,Chrome,Utilities,3.06,1,5,FALSE
1052,4/10/2025,Google Docs,Productivity,2.04,3,4,TRUE
1012,4/11/2025,Slack,Productivity,19.07,2,3,TRUE
1094,4/12/2025,TikTok,Entertainment,19.93,2,5,FALSE
1070,4/13/2025,Gmail,Utilities,55.22,2,3,FALSE
1095,4/14/2025,Twitch,Entertainment,7.8,6,5,FALSE
1088,4/15/2025,YouTube,Entertainment,19.4,1,4,FALSE
1012,4/16/2025,WhatsApp,Social,1.27,3,9,FALSE
1086,4/17/2025,Twitter,Social,43.18,3,2,FALSE
1100,4/18/2025,Twitter,Social,10.29,2,3,FALSE
1091,4/19/2025,Snapchat,Social,91.22,1,6,FALSE
1005,4/20/2025,Snapchat,Social,13.86,0,6,FALSE
1084,4/21/2025,Snapchat,Social,31.26,0,5,FALSE
1020,4/22/2025,Twitter,Social,74.08,0,8,FALSE
1000,4/23/2025,Google Docs,Productivity,10.52,1,9,TRUE
1001,4/24/2025,YouTube,Entertainment,16.55,1,4,FALSE
1097,4/25/2025,Evernote,Productivity,44.6,3,3,TRUE
1031,4/26/2025,Twitch,Entertainment,11.29,1,8,FALSE
1006,4/27/2025,Gmail,Utilities,30.91,1,3,FALSE
1048,4/28/2025,Twitch,Entertainment,29.76,1,8,FALSE
1033,4/29/2025,Notion,Productivity,23.72,3,5,TRUE
1000,4/30/2025,Snapchat,Social,25.42,6,5,FALSE
1051,5/1/2025,YouTube,Entertainment,3.3,5,5,FALSE
1076,5/2/2025,Camera,Utilities,45.77,4,6,FALSE
1064,5/3/2025,Twitch,Entertainment,64.76,2,8,FALSE
1023,5/4/2025,Spotify,Entertainment,10.93,1,10,FALSE
1051,5/5/2025,Chrome,Utilities,21.32,4,6,FALSE
1057,5/6/2025,Weather,Utilities,40.46,4,6,FALSE
1024,5/7/2025,Chrome,Utilities,114.29,4,3,FALSE
1069,5/8/2025,Weather,Utilities,23.31,5,4,FALSE
1060,5/9/2025,Gmail,Utilities,9.35,2,7,FALSE
1045,5/10/2025,Twitter,Social,7.1,4,6,FALSE
1022,5/11/2025,Notion,Productivity,16.28,2,4,TRUE
1076,5/12/2025,Snapchat,Social,58.64,2,5,FALSE
1041,5/13/2025,Netflix,Entertainment,27.84,0,4,FALSE
1026,5/14/2025,Weather,Utilities,39.6,1,4,FALSE
1090,5/15/2025,Chrome,Utilities,20.57,1,5,FALSE
1010,5/16/2025,Notion,Productivity,18.58,1,10,TRUE
1043,5/17/2025,Snapchat,Social,7.61,5,2,FALSE
1015,5/18/2025,Spotify,Entertainment,42.98,1,4,FALSE
1043,5/19/2025,Spotify,Entertainment,35.28,3,1,FALSE
1023,5/20/2025,Chrome,Utilities,27.01,1,3,FALSE
1058,5/21/2025,Twitter,Social,38.85,0,3,FALSE
1094,5/22/2025,Snapchat,Social,24.61,3,9,FALSE
1097,5/23/2025,TikTok,Entertainment,61.58,3,8,FALSE
1010,5/24/2025,Camera,Utilities,91.26,3,6,FALSE
1072,5/25/2025,Instagram,Social,21.2,1,5,FALSE
1046,5/26/2025,Gmail,Utilities,19.24,2,3,FALSE
1090,5/27/2025,Instagram,Social,32.64,1,3,FALSE
1037,5/28/2025,Gmail,Utilities,22.8,3,3,FALSE
1003,5/29/2025,Facebook,Social,4.72,4,5,FALSE
1072,5/30/2025,Twitch,Entertainment,24.13,1,6,FALSE
1066,5/31/2025,Twitch,Entertainment,1.51,1,3,FALSE
1056,6/1/2025,Snapchat,Social,3.83,4,8,FALSE
1097,6/2/2025,Slack,Productivity,14.96,2,5,TRUE
1053,6/3/2025,Slack,Productivity,0.41,0,5,TRUE
1028,6/4/2025,Google Docs,Productivity,16.31,0,4,TRUE
1030,6/5/2025,Microsoft Teams,Productivity,2.8,4,1,TRUE
1031,6/6/2025,WhatsApp,Social,7.37,4,5,FALSE
1024,6/7/2025,WhatsApp,Social,2.35,5,9,FALSE
1061,6/8/2025,Spotify,Entertainment,14.88,2,3,FALSE
1002,6/9/2025,Microsoft Teams,Productivity,115.65,3,7,TRUE
1033,6/10/2025,Google Docs,Productivity,15.13,3,5,TRUE
1016,6/11/2025,TikTok,Entertainment,11.71,2,7,FALSE
1060,6/12/2025,Netflix,Entertainment,4.77,1,3,FALSE
1016,6/13/2025,Microsoft Teams,Productivity,22.6,1,5,TRUE
1035,6/14/2025,Snapchat,Social,11.2,2,6,FALSE
1012,6/15/2025,Gmail,Utilities,3.94,1,6,FALSE
1029,6/16/2025,Notion,Productivity,22.47,1,7,TRUE
1054,6/17/2025,Twitter,Social,0.26,5,4,FALSE
1079,6/18/2025,Camera,Utilities,38.96,0,4,FALSE
1004,6/19/2025,Evernote,Productivity,1.24,1,1,TRUE
1072,6/20/2025,TikTok,Entertainment,61.2,1,8,FALSE
1062,6/21/2025,Weather,Utilities,1.62,5,3,FALSE
1067,6/22/2025,Google Docs,Productivity,27.22,6,6,TRUE
1065,6/23/2025,Google Docs,Productivity,55.7,2,3,TRUE
1089,6/24/2025,Chrome,Utilities,9.06,5,8,FALSE
1026,6/25/2025,WhatsApp,Social,80.92,3,6,FALSE
1011,6/26/2025,WhatsApp,Social,9.18,2,6,FALSE
1018,6/27/2025,Gmail,Utilities,36.76,2,2,FALSE
1086,6/28/2025,Gmail,Utilities,6.87,1,4,FALSE
1086,6/29/2025,Evernote,Productivity,5.1,2,7,TRUE
1028,6/30/2025,Weather,Utilities,48.27,2,6,FALSE
1083,7/1/2025,Weather,Utilities,10.87,2,7,FALSE
1033,7/2/2025,Slack,Productivity,23.73,2,10,TRUE
1014,7/3/2025,Microsoft Teams,Productivity,2.79,2,6,TRUE
1049,7/4/2025,Instagram,Social,7.42,0,4,FALSE
1083,7/5/2025,Spotify,Entertainment,45.19,1,5,FALSE
1073,7/6/2025,Facebook,Social,51.83,2,5,FALSE
1031,7/7/2025,Instagram,Social,0.34,2,7,FALSE
1058,7/8/2025,Camera,Utilities,62.32,4,7,FALSE
1050,7/9/2025,Gmail,Utilities,26.22,1,8,FALSE
1023,7/10/2025,Netflix,Entertainment,2.3,1,11,FALSE
1075,7/11/2025,Facebook,Social,4.23,2,4,FALSE
1031,7/12/2025,Twitch,Entertainment,36.17,3,7,FALSE
1003,7/13/2025,Instagram,Social,25.3,2,7,FALSE
1032,7/14/2025,Microsoft Teams,Productivity,19.14,1,5,TRUE
1013,7/15/2025,Google Docs,Productivity,21.77,1,1,TRUE
1082,7/16/2025,Notion,Productivity,30.8,5,5,TRUE
1067,7/17/2025,Netflix,Entertainment,12.88,3,4,FALSE
1086,7/18/2025,Camera,Utilities,3.06,4,8,FALSE
1053,7/19/2025,Instagram,Social,74.35,1,2,FALSE
1041,7/20/2025,Weather,Utilities,1.04,2,2,FALSE
1093,7/21/2025,Microsoft Teams,Productivity,12.68,1,1,TRUE
1099,7/22/2025,Google Docs,Productivity,42.55,3,5,TRUE
1033,7/23/2025,Facebook,Social,36.11,2,3,FALSE
1089,7/24/2025,YouTube,Entertainment,43.21,2,4,FALSE
1064,7/25/2025,Twitter,Social,15.6,4,3,FALSE
1096,7/26/2025,Chrome,Utilities,14.67,2,6,FALSE
1048,7/27/2025,Evernote,Productivity,37.08,3,5,TRUE
1075,7/28/2025,Twitter,Social,14.61,2,4,FALSE
1017,7/29/2025,Weather,Utilities,73.35,2,3,FALSE
1071,7/30/2025,Twitter,Social,4.87,3,5,FALSE
1085,7/31/2025,Chrome,Utilities,48.78,4,5,FALSE
1016,8/1/2025,Notion,Productivity,182.79,0,6,TRUE
1037,8/2/2025,TikTok,Entertainment,28.14,2,2,FALSE
1056,8/3/2025,Facebook,Social,12.55,3,2,FALSE
1023,8/4/2025,Evernote,Productivity,59.19,1,6,TRUE
1075,8/5/2025,Google Docs,Productivity,56.95,2,1,TRUE
1064,8/6/2025,Microsoft Teams,Productivity,15.12,1,5,TRUE
1048,8/7/2025,Netflix,Entertainment,52.76,1,4,FALSE
1053,1/20/2025,Evernote,Productivity,0.7,2,3,TRUE
1006,1/21/2025,Microsoft Teams,Productivity,22.4,0,3,TRUE
1011,1/22/2025,Netflix,Entertainment,47.85,3,3,FALSE
1039,1/23/2025,TikTok,Entertainment,48.36,0,4,FALSE
1009,1/24/2025,Slack,Productivity,2.5,0,6,TRUE
1064,1/25/2025,Google Maps,Utilities,101.2,0,5,FALSE
1044,1/26/2025,Google Maps,Utilities,76.96,2,5,FALSE
1084,1/27/2025,Notion,Productivity,0.19,1,2,TRUE
1076,1/28/2025,Facebook,Social,59.22,2,6,FALSE
1081,1/29/2025,Twitch,Entertainment,10.32,4,7,FALSE
1007,1/30/2025,Spotify,Entertainment,140.73,1,3,FALSE
1021,1/31/2025,Twitter,Social,9,2,2,FALSE
1008,2/1/2025,Evernote,Productivity,20.47,3,6,TRUE
1043,2/2/2025,Netflix,Entertainment,0.42,0,6,FALSE
1012,2/3/2025,Slack,Productivity,1.45,5,6,TRUE
1021,2/4/2025,Camera,Utilities,112.81,1,3,FALSE
1046,2/5/2025,Microsoft Teams,Productivity,32.26,4,5,TRUE
1066,2/6/2025,Google Docs,Productivity,10.72,0,7,TRUE
1019,2/7/2025,Microsoft Teams,Productivity,13.06,3,3,TRUE
1067,2/8/2025,TikTok,Entertainment,9.7,2,5,FALSE
1097,2/9/2025,Instagram,Social,35.8,0,9,FALSE
1010,2/10/2025,Spotify,Entertainment,4,4,5,FALSE
1003,2/11/2025,Twitch,Entertainment,1.04,1,7,FALSE
1085,2/12/2025,Netflix,Entertainment,39.64,3,9,FALSE
1094,2/13/2025,Spotify,Entertainment,73.26,1,3,FALSE
1085,2/14/2025,Slack,Productivity,30.72,5,4,TRUE
1060,2/15/2025,TikTok,Entertainment,10.47,2,9,FALSE
1098,2/16/2025,Slack,Productivity,47.17,0,5,TRUE
1014,2/17/2025,Twitch,Entertainment,54.6,4,1,FALSE
1035,2/18/2025,Twitter,Social,0.89,2,5,FALSE
1081,2/19/2025,TikTok,Entertainment,2.9,2,6,FALSE
1019,2/20/2025,Microsoft Teams,Productivity,3.7,1,11,TRUE
1057,2/21/2025,Evernote,Productivity,89.75,2,3,TRUE
1093,2/22/2025,TikTok,Entertainment,27.01,2,5,FALSE
1004,2/23/2025,Instagram,Social,25.05,3,3,FALSE
1073,2/24/2025,Facebook,Social,0.51,4,8,FALSE
1018,2/25/2025,Slack,Productivity,15.16,4,2,TRUE
1006,2/26/2025,YouTube,Entertainment,3.7,1,6,FALSE
1085,2/27/2025,Notion,Productivity,48.61,4,4,TRUE
1010,2/28/2025,Spotify,Entertainment,5.39,2,7,FALSE
1009,3/1/2025,Twitter,Social,2.22,1,5,FALSE
1092,3/2/2025,Twitch,Entertainment,36.22,0,6,FALSE
1060,3/3/2025,Netflix,Entertainment,22.42,1,3,FALSE
1080,3/4/2025,Facebook,Social,25.13,1,2,FALSE
1089,3/5/2025,Chrome,Utilities,12.48,2,3,FALSE
1024,3/6/2025,Notion,Productivity,42.51,2,11,TRUE
